1|190.190.247.1|89.4441604614
1|190.190.247.1|31.5999984741
1|190.190.247.1|28.3451080322
1|190.190.247.1|19.1168785095
1|190.190.247.1|42.4489974976
1|190.190.247.1|21.4130878448
1|190.190.247.1|18.9309120178
1|190.190.247.1|20.2379226685
1|190.190.247.1|21.4068889618
1|190.190.247.1|22.7069854736
1|190.190.247.1|22.9318141937
1|190.190.247.1|20.7722187042
1|190.190.247.1|19.5460319519
1|190.190.247.1|22.6619243622
1|190.190.247.1|22.3598480225
1|190.190.247.1|23.5860347748
1|190.190.247.1|20.8530426025
1|190.190.247.1|22.6340293884
1|190.190.247.1|33.2579612732
1|190.190.247.1|24.1310596466
1|190.190.247.1|22.1729278564
1|190.190.247.1|22.9527950287
1|190.190.247.1|31.182050705
1|190.190.247.1|20.3430652618
1|190.190.247.1|22.0589637756
1|190.190.247.1|23.1959819794
1|190.190.247.1|20.9050178528
1|190.190.247.1|21.8880176544
1|190.190.247.1|32.3760509491
1|190.190.247.1|21.8110084534
1|190.190.247.1|25.3069400787
1|190.190.247.1|32.0160388947
1|190.190.247.1|21.0120677948
1|190.190.247.1|20.6410884857
1|190.190.247.1|24.6458053589
1|190.190.247.1|19.7360515594
1|190.190.247.1|19.3831920624
1|190.190.247.1|26.4308452606
1|190.190.247.1|31.0549736023
1|190.190.247.1|25.9599685669
1|190.190.247.1|23.1177806854
1|190.190.247.1|21.3849544525
1|190.190.247.1|22.2110748291
1|190.190.247.1|28.8028717041
1|190.190.247.1|23.1540203094
1|190.190.247.1|21.2359428406
1|190.190.247.1|31.8670272827
1|190.190.247.1|22.3469734192
1|190.190.247.1|22.5489139557
1|190.190.247.1|23.6001014709
1|190.190.247.1|30.1661491394
1|190.190.247.1|22.3789215088
1|190.190.247.1|22.381067276
1|190.190.247.1|22.2198963165
1|190.190.247.1|22.469997406
1|190.190.247.1|22.3491191864
1|190.190.247.1|22.6299762726
1|190.190.247.1|22.9480266571
1|190.190.247.1|40.876865387
1|190.190.247.1|22.4659442902
1|190.190.247.1|22.4740505219
1|190.190.247.1|21.4428901672
1|190.190.247.1|22.3319530487
1|190.190.247.1|22.8359699249
1|190.190.247.1|31.4149856567
1|190.190.247.1|22.3989486694
1|190.190.247.1|22.4800109863
1|190.190.247.1|22.6268768311
1|190.190.247.1|22.0382213593
1|190.190.247.1|31.9800376892
1|190.190.247.1|32.4120521545
1|190.190.247.1|22.0191478729
1|190.190.247.1|23.0450630188
1|190.190.247.1|32.9251289368
1|190.190.247.1|20.1070308685
1|190.190.247.1|21.880865097
1|190.190.247.1|26.2260437012
1|190.190.247.1|22.7899551392
1|190.190.247.1|24.8429775238
1|190.190.247.1|22.3939418793
1|190.190.247.1|25.4211425781
1|190.190.247.1|38.0990505219
